wilayah_kode,wilayah,tahun,value
3200,JAWA BARAT,2019,0.402
6300,KALIMANTAN SELATAN,2019,0.282
6400,KALIMANTAN TIMUR,2019,0.33
6300,KALIMANTAN SELATAN,2019,0.334
6400,KALIMANTAN TIMUR,2019,0.283
1900,KEP. BANGKA BELITUNG,2019,0.223
3500,JAWA TIMUR,2019,0.37
3400,DI YOGYAKARTA,2019,0.424
1100,ACEH,2019,0.319
3100,DKI JAKARTA,2019,0.394
3600,BANTEN,2019,0.294
5300,NUSA TENGGARA TIMUR,2019,0.356
1900,KEP. BANGKA BELITUNG,2019,0.262
3600,BANTEN,2019,0.292
3300,JAWA TENGAH,2019,0.358
6100,KALIMANTAN BARAT,2019,0.281
3600,BANTEN,2019,0.36
5200,NUSA TENGGARA BARAT,2019,0.34
6200,KALIMANTAN TENGAH,2019,0.293
6100,KALIMANTAN BARAT,2019,0.318
7200,SULAWESI TENGAH,2019,0.292
6100,KALIMANTAN BARAT,2019,0.327
7500,GORONTALO,2019,0.393
1800,LAMPUNG,2019,0.329
6400,KALIMANTAN TIMUR,2019,0.289
1200,SUMATERA UTARA,2019,0.264
3500,JAWA TIMUR,2019,0.374
1400,RIAU,2019,0.278
1700,BENGKULU,2019,0.34
1400,RIAU,2019,0.37
7100,SULAWESI UTARA,2020,0.346
1900,KEP. BANGKA BELITUNG,2020,0.229
8100,MALUKU,2020,0.318
3100,DKI JAKARTA,2020,0.399
7600,SULAWESI BARAT,2020,0.364
9100,PAPUA BARAT,2020,0.412
6400,KALIMANTAN TIMUR,2020,0.286
1900,KEP. BANGKA BELITUNG,2020,0.257
7200,SULAWESI TENGAH,2020,0.334
6300,KALIMANTAN SELATAN,2020,0.276
9400,PAPUA,2020,0.416
9100,PAPUA BARAT,2020,0.382
5200,NUSA TENGGARA BARAT,2020,0.403
3500,JAWA TIMUR,2020,0.364
9999,INDONESIA,2020,0.393
6100,KALIMANTAN BARAT,2020,0.329
1700,BENGKULU,2020,0.381
5200,NUSA TENGGARA BARAT,2020,0.405
8100,MALUKU,2020,0.326
3500,JAWA TIMUR,2020,0.373
3400,DI YOGYAKARTA,2020,0.436
1100,ACEH,2020,0.319
3400,DI YOGYAKARTA,2020,0.437
1500,JAMBI,2020,0.289
7500,GORONTALO,2020,0.408
7200,SULAWESI TENGAH,2020,0.326
6500,KALIMANTAN UTARA,2020,0.3
7500,GORONTALO,2020,0.39
7600,SULAWESI BARAT,2020,0.356
7400,SULAWESI TENGGARA,2020,0.348
1100,ACEH,2020,0.36
7600,SULAWESI BARAT,2020,0.437
7400,SULAWESI TENGGARA,2020,0.403
5300,NUSA TENGGARA TIMUR,2020,0.356
8200,MALUKU UTARA,2020,0.308
1300,SUMATERA BARAT,2020,0.32
1200,SUMATERA UTARA,2020,0.338
9100,PAPUA BARAT,2020,0.414
1500,JAMBI,2020,0.32
3200,JAWA BARAT,2020,0.398
7300,SULAWESI SELATAN,2020,0.382
6400,KALIMANTAN TIMUR,2020,0.286
3100,DKI JAKARTA,2020,0.4
1100,ACEH,2020,0.281
1600,SUMATERA SELATAN,2020,0.31
1900,KEP. BANGKA BELITUNG,2020,0.276
3200,JAWA BARAT,2020,0.412
8200,MALUKU UTARA,2020,0.294
5100,BALI,2020,0.369
7500,GORONTALO,2020,0.391
1500,JAMBI,2020,0.287
7300,SULAWESI SELATAN,2020,0.352
3400,DI YOGYAKARTA,2020,0.439
6200,KALIMANTAN TENGAH,2020,0.357
5300,NUSA TENGGARA TIMUR,2020,0.354
7400,SULAWESI TENGGARA,2020,0.347
1600,SUMATERA SELATAN,2020,0.338
8100,MALUKU,2020,0.284
7600,SULAWESI BARAT,2020,0.321
7400,SULAWESI TENGGARA,2020,0.389
3100,DKI JAKARTA,2020,0.399
7600,SULAWESI BARAT,2020,0.436
3600,BANTEN,2020,0.363
6400,KALIMANTAN TIMUR,2020,0.335
1400,RIAU,2020,0.359
3600,BANTEN,2020,0.365
1200,SUMATERA UTARA,2020,0.336
1700,BENGKULU,2020,0.275
1900,KEP. BANGKA BELITUNG,2020,0.271
3200,JAWA BARAT,2020,0.325
6100,KALIMANTAN BARAT,2020,0.272
9400,PAPUA,2020,0.291
3300,JAWA TENGAH,2020,0.362
3500,JAWA TIMUR,2020,0.377
7100,SULAWESI UTARA,2020,0.344
2100,KEP. RIAU,2020,0.26
1300,SUMATERA BARAT,2020,0.305
8100,MALUKU,2020,0.295
8100,MALUKU,2020,0.285
3200,JAWA BARAT,2020,0.326
1600,SUMATERA SELATAN,2020,0.352
9100,PAPUA BARAT,2020,0.32
6300,KALIMANTAN SELATAN,2020,0.332
3300,JAWA TENGAH,2020,0.319
3300,JAWA TENGAH,2020,0.359
6200,KALIMANTAN TENGAH,2020,0.361
6500,KALIMANTAN UTARA,2020,0.285
7300,SULAWESI SELATAN,2020,0.384
7300,SULAWESI SELATAN,2020,0.384
6100,KALIMANTAN BARAT,2020,0.273
3600,BANTEN,2020,0.36
1500,JAMBI,2020,0.351
1800,LAMPUNG,2020,0.342
3300,JAWA TENGAH,2020,0.318
5300,NUSA TENGGARA TIMUR,2020,0.311
9999,INDONESIA,2020,0.385
7200,SULAWESI TENGAH,2020,0.321
1700,BENGKULU,2020,0.274
7200,SULAWESI TENGAH,2020,0.295
1200,SUMATERA UTARA,2020,0.314
9100,PAPUA BARAT,2020,0.376
1100,ACEH,2020,0.355
8200,MALUKU UTARA,2020,0.29
2100,KEP. RIAU,2020,0.26
6200,KALIMANTAN TENGAH,2020,0.289
6300,KALIMANTAN SELATAN,2020,0.277
1200,SUMATERA UTARA,2020,0.316
1200,SUMATERA UTARA,2020,0.258
5200,NUSA TENGGARA BARAT,2020,0.337
1800,LAMPUNG,2020,0.327
9999,INDONESIA,2020,0.381
6100,KALIMANTAN BARAT,2020,0.317
3400,DI YOGYAKARTA,2020,0.328
5100,BALI,2020,0.298
7300,SULAWESI SELATAN,2020,0.356
7400,SULAWESI TENGGARA,2020,0.388
1700,BENGKULU,2020,0.378
7500,GORONTALO,2020,0.406
3600,BANTEN,2020,0.296
1500,JAMBI,2020,0.346
1100,ACEH,2020,0.323
1500,JAMBI,2020,0.316
5100,BALI,2020,0.372
1700,BENGKULU,2020,0.323
6400,KALIMANTAN TIMUR,2020,0.328
1400,RIAU,2020,0.321
9999,INDONESIA,2020,0.317
7100,SULAWESI UTARA,2020,0.37
5300,NUSA TENGGARA TIMUR,2020,0.329
9100,PAPUA BARAT,2020,0.316
7100,SULAWESI UTARA,2020,0.371
1300,SUMATERA BARAT,2020,0.323
6100,KALIMANTAN BARAT,2020,0.325
6400,KALIMANTAN TIMUR,2020,0.33
3500,JAWA TIMUR,2020,0.316
1800,LAMPUNG,2020,0.295
6200,KALIMANTAN TENGAH,2020,0.329
2100,KEP. RIAU,2020,0.335
1300,SUMATERA BARAT,2020,0.257
6200,KALIMANTAN TENGAH,2020,0.32
7200,SULAWESI TENGAH,2020,0.334
7600,SULAWESI BARAT,2020,0.321
8100,MALUKU,2020,0.292
7100,SULAWESI UTARA,2020,0.368
5200,NUSA TENGGARA BARAT,2020,0.376
6400,KALIMANTAN TIMUR,2020,0.333
6500,KALIMANTAN UTARA,2020,0.278
6200,KALIMANTAN TENGAH,2020,0.29
1600,SUMATERA SELATAN,2020,0.358
1300,SUMATERA BARAT,2020,0.301
3600,BANTEN,2020,0.361
1700,BENGKULU,2020,0.334
9999,INDONESIA,2020,0.399
9999,INDONESIA,2020,0.319
6100,KALIMANTAN BARAT,2020,0.335
5200,NUSA TENGGARA BARAT,2020,0.386
3600,BANTEN,2020,0.296
8200,MALUKU UTARA,2020,0.271
8200,MALUKU UTARA,2020,0.266
1900,KEP. BANGKA BELITUNG,2020,0.262
2100,KEP. RIAU,2020,0.339
6300,KALIMANTAN SELATAN,2020,0.355
3400,DI YOGYAKARTA,2020,0.329
5200,NUSA TENGGARA BARAT,2020,0.336
1400,RIAU,2020,0.329
3200,JAWA BARAT,2020,0.403
3300,JAWA TENGAH,2020,0.385
1200,SUMATERA UTARA,2020,0.255
1400,RIAU,2020,0.273
1800,LAMPUNG,2020,0.32
3500,JAWA TIMUR,2020,0.366
9400,PAPUA,2020,0.392
2100,KEP. RIAU,2020,0.337
7200,SULAWESI TENGAH,2020,0.295
1800,LAMPUNG,2020,0.345
6500,KALIMANTAN UTARA,2020,0.279
7300,SULAWESI SELATAN,2020,0.389
1400,RIAU,2020,0.274
2100,KEP. RIAU,2020,0.334
1600,SUMATERA SELATAN,2020,0.308
5100,BALI,2020,0.369
3300,JAWA TENGAH,2020,0.386
5300,NUSA TENGGARA TIMUR,2020,0.334
6500,KALIMANTAN UTARA,2020,0.289
9400,PAPUA,2020,0.296
8200,MALUKU UTARA,2020,0.297
3400,DI YOGYAKARTA,2020,0.434
3200,JAWA BARAT,2020,0.409
1400,RIAU,2020,0.363
5100,BALI,2020,0.378
1300,SUMATERA BARAT,2020,0.256
9400,PAPUA,2020,0.395
7500,GORONTALO,2020,0.392
5300,NUSA TENGGARA TIMUR,2020,0.31
1800,LAMPUNG,2020,0.298
6300,KALIMANTAN SELATAN,2020,0.351
6500,KALIMANTAN UTARA,2020,0.292
5100,BALI,2020,0.304
7100,SULAWESI UTARA,2020,0.367
7400,SULAWESI TENGGARA,2020,0.404
3100,DKI JAKARTA,2020,0.4
7500,GORONTALO,2020,0.393
1100,ACEH,2020,0.283
1900,KEP. BANGKA BELITUNG,2020,0.22
9400,PAPUA,2020,0.414
1600,SUMATERA SELATAN,2020,0.339
3500,JAWA TIMUR,2020,0.318
6300,KALIMANTAN SELATAN,2020,0.343
3300,JAWA TENGAH,2021,0.368
1100,ACEH,2021,0.323
7200,SULAWESI TENGAH,2021,0.279
1100,ACEH,2021,0.357
6400,KALIMANTAN TIMUR,2021,0.288
1200,SUMATERA UTARA,2021,0.313
1600,SUMATERA SELATAN,2021,0.34
1800,LAMPUNG,2021,0.346
9400,PAPUA,2021,0.397
7300,SULAWESI SELATAN,2021,0.377
1800,LAMPUNG,2021,0.314
1900,KEP. BANGKA BELITUNG,2021,0.265
1600,SUMATERA SELATAN,2021,0.341
9999,INDONESIA,2021,0.381
7100,SULAWESI UTARA,2021,0.352
9999,INDONESIA,2021,0.384
1200,SUMATERA UTARA,2021,0.314
9999,INDONESIA,2021,0.401
9400,PAPUA,2021,0.301
9400,PAPUA,2021,0.307
6400,KALIMANTAN TIMUR,2021,0.281
9400,PAPUA,2021,0.419
7500,GORONTALO,2021,0.398
3400,DI YOGYAKARTA,2021,0.436
5300,NUSA TENGGARA TIMUR,2021,0.346
6300,KALIMANTAN SELATAN,2021,0.359
5200,NUSA TENGGARA BARAT,2021,0.331
6200,KALIMANTAN TENGAH,2021,0.284
6100,KALIMANTAN BARAT,2021,0.341
6500,KALIMANTAN UTARA,2021,0.292
3500,JAWA TIMUR,2021,0.324
7300,SULAWESI SELATAN,2021,0.382
1100,ACEH,2021,0.282
1200,SUMATERA UTARA,2021,0.257
6100,KALIMANTAN BARAT,2021,0.268
1500,JAMBI,2021,0.315
7400,SULAWESI TENGGARA,2021,0.39
5100,BALI,2021,0.379
9100,PAPUA BARAT,2021,0.38
3400,DI YOGYAKARTA,2021,0.448
6200,KALIMANTAN TENGAH,2021,0.353
2100,KEP. RIAU,2021,0.256
6400,KALIMANTAN TIMUR,2021,0.331
6100,KALIMANTAN BARAT,2021,0.315
1200,SUMATERA UTARA,2021,0.344
6100,KALIMANTAN BARAT,2021,0.313
1100,ACEH,2021,0.362
6500,KALIMANTAN UTARA,2021,0.284
3100,DKI JAKARTA,2021,0.409
9100,PAPUA BARAT,2021,0.374
6200,KALIMANTAN TENGAH,2021,0.323
1300,SUMATERA BARAT,2021,0.327
3200,JAWA BARAT,2021,0.417
1300,SUMATERA BARAT,2021,0.252
5300,NUSA TENGGARA TIMUR,2021,0.306
7600,SULAWESI BARAT,2021,0.326
1800,LAMPUNG,2021,0.288
8100,MALUKU,2021,0.25
6400,KALIMANTAN TIMUR,2021,0.339
1100,ACEH,2021,0.275
7300,SULAWESI SELATAN,2021,0.338
5100,BALI,2021,0.378
5300,NUSA TENGGARA TIMUR,2021,0.311
7300,SULAWESI SELATAN,2021,0.334
3500,JAWA TIMUR,2021,0.374
1400,RIAU,2021,0.276
1200,SUMATERA UTARA,2021,0.339
7200,SULAWESI TENGAH,2021,0.278
9400,PAPUA,2021,0.422
1900,KEP. BANGKA BELITUNG,2021,0.247
5200,NUSA TENGGARA BARAT,2021,0.381
7100,SULAWESI UTARA,2021,0.347
1500,JAMBI,2021,0.284
1300,SUMATERA BARAT,2021,0.306
7600,SULAWESI BARAT,2021,0.356
2100,KEP. RIAU,2021,0.339
6500,KALIMANTAN UTARA,2021,0.289
6500,KALIMANTAN UTARA,2021,0.272
7100,SULAWESI UTARA,2021,0.359
1400,RIAU,2021,0.367
3200,JAWA BARAT,2021,0.412
8200,MALUKU UTARA,2021,0.278
5100,BALI,2021,0.301
1100,ACEH,2021,0.324
3200,JAWA BARAT,2021,0.324
1700,BENGKULU,2021,0.384
3300,JAWA TENGAH,2021,0.324
1500,JAMBI,2021,0.288
2100,KEP. RIAU,2021,0.341
3300,JAWA TENGAH,2021,0.393
1400,RIAU,2021,0.327
1700,BENGKULU,2021,0.326
6300,KALIMANTAN SELATAN,2021,0.325
5300,NUSA TENGGARA TIMUR,2021,0.327
7500,GORONTALO,2021,0.397
3500,JAWA TIMUR,2021,0.387
3500,JAWA TIMUR,2021,0.364
1400,RIAU,2021,0.326
7400,SULAWESI TENGGARA,2021,0.411
3300,JAWA TENGAH,2021,0.325
3400,DI YOGYAKARTA,2021,0.441
7300,SULAWESI SELATAN,2021,0.392
6200,KALIMANTAN TENGAH,2021,0.356
7300,SULAWESI SELATAN,2021,0.387
7400,SULAWESI TENGGARA,2021,0.347
5100,BALI,2021,0.302
7100,SULAWESI UTARA,2021,0.365
5200,NUSA TENGGARA BARAT,2021,0.42
3100,DKI JAKARTA,2021,0.411
6100,KALIMANTAN BARAT,2021,0.267
3600,BANTEN,2021,0.363
5100,BALI,2021,0.387
9999,INDONESIA,2021,0.398
3400,DI YOGYAKARTA,2021,0.325
6300,KALIMANTAN SELATAN,2021,0.257
6300,KALIMANTAN SELATAN,2021,0.352
7400,SULAWESI TENGGARA,2021,0.394
1900,KEP. BANGKA BELITUNG,2021,0.215
5200,NUSA TENGGARA BARAT,2021,0.384
6400,KALIMANTAN TIMUR,2021,0.337
1800,LAMPUNG,2021,0.323
1600,SUMATERA SELATAN,2021,0.36
3400,DI YOGYAKARTA,2021,0.334
6400,KALIMANTAN TIMUR,2021,0.334
8200,MALUKU UTARA,2021,0.256
8100,MALUKU,2021,0.301
8100,MALUKU,2021,0.258
7400,SULAWESI TENGGARA,2021,0.402
7400,SULAWESI TENGGARA,2021,0.353
7200,SULAWESI TENGAH,2021,0.351
1700,BENGKULU,2021,0.321
5200,NUSA TENGGARA BARAT,2021,0.413
3300,JAWA TENGAH,2021,0.398
7600,SULAWESI BARAT,2021,0.446
7600,SULAWESI BARAT,2021,0.366
1800,LAMPUNG,2021,0.342
7600,SULAWESI BARAT,2021,0.451
1400,RIAU,2021,0.369
1700,BENGKULU,2021,0.264
3600,BANTEN,2021,0.365
7200,SULAWESI TENGAH,2021,0.326
1300,SUMATERA BARAT,2021,0.329
9999,INDONESIA,2021,0.315
1400,RIAU,2021,0.279
8200,MALUKU UTARA,2021,0.298
3500,JAWA TIMUR,2021,0.379
3200,JAWA BARAT,2021,0.321
9100,PAPUA BARAT,2021,0.322
1900,KEP. BANGKA BELITUNG,2021,0.259
7100,SULAWESI UTARA,2021,0.359
5200,NUSA TENGGARA BARAT,2021,0.332
1900,KEP. BANGKA BELITUNG,2021,0.256
7200,SULAWESI TENGAH,2021,0.316
6500,KALIMANTAN UTARA,2021,0.285
6200,KALIMANTAN TENGAH,2021,0.292
1700,BENGKULU,2021,0.258
1900,KEP. BANGKA BELITUNG,2021,0.221
3500,JAWA TIMUR,2021,0.319
1300,SUMATERA BARAT,2021,0.254
3600,BANTEN,2021,0.28
2100,KEP. RIAU,2021,0.253
1700,BENGKULU,2021,0.381
1600,SUMATERA SELATAN,2021,0.315
3600,BANTEN,2021,0.365
9100,PAPUA BARAT,2021,0.399
1200,SUMATERA UTARA,2021,0.25
3400,DI YOGYAKARTA,2021,0.443
5300,NUSA TENGGARA TIMUR,2021,0.339
9999,INDONESIA,2021,0.314
7500,GORONTALO,2021,0.408
3100,DKI JAKARTA,2021,0.411
8200,MALUKU UTARA,2021,0.295
6300,KALIMANTAN SELATAN,2021,0.265
1300,SUMATERA BARAT,2021,0.3
6200,KALIMANTAN TENGAH,2021,0.32
2100,KEP. RIAU,2021,0.337
7100,SULAWESI UTARA,2021,0.365
3200,JAWA BARAT,2021,0.423
8200,MALUKU UTARA,2021,0.265
6300,KALIMANTAN SELATAN,2021,0.33
5100,BALI,2021,0.375
8100,MALUKU,2021,0.302
7600,SULAWESI BARAT,2021,0.321
1600,SUMATERA SELATAN,2021,0.314
9100,PAPUA BARAT,2021,0.407
6100,KALIMANTAN BARAT,2021,0.337
9400,PAPUA,2021,0.396
2100,KEP. RIAU,2021,0.343
3100,DKI JAKARTA,2021,0.409
3300,JAWA TENGAH,2021,0.372
7500,GORONTALO,2021,0.409
7200,SULAWESI TENGAH,2021,0.343
9100,PAPUA BARAT,2021,0.313
1500,JAMBI,2021,0.354
8100,MALUKU,2021,0.314
7500,GORONTALO,2021,0.407
3200,JAWA BARAT,2021,0.406
1800,LAMPUNG,2021,0.288
5300,NUSA TENGGARA TIMUR,2021,0.322
1500,JAMBI,2021,0.321
3600,BANTEN,2021,0.278
1600,SUMATERA SELATAN,2021,0.363
3600,BANTEN,2021,0.369
1500,JAMBI,2021,0.347
6500,KALIMANTAN UTARA,2021,0.264
7500,GORONTALO,2021,0.39
8200,MALUKU UTARA,2021,0.3
8100,MALUKU,2021,0.316
3500,JAWA TIMUR,2022,0.322
1800,LAMPUNG,2022,0.284
6500,KALIMANTAN UTARA,2022,0.269
6300,KALIMANTAN SELATAN,2022,0.263
3300,JAWA TENGAH,2022,0.404
9400,PAPUA,2022,0.427
7500,GORONTALO,2022,0.395
7500,GORONTALO,2022,0.423
6500,KALIMANTAN UTARA,2022,0.272
1600,SUMATERA SELATAN,2022,0.339
1100,ACEH,2022,0.311
3200,JAWA BARAT,2022,0.427
3200,JAWA BARAT,2022,0.306
1700,BENGKULU,2022,0.315
3200,JAWA BARAT,2022,0.417
1800,LAMPUNG,2022,0.275
7300,SULAWESI SELATAN,2022,0.365
5100,BALI,2022,0.362
5100,BALI,2022,0.371
8200,MALUKU UTARA,2022,0.269
3300,JAWA TENGAH,2022,0.322
6500,KALIMANTAN UTARA,2022,0.269
7500,GORONTALO,2022,0.395
1400,RIAU,2022,0.293
9100,PAPUA BARAT,2022,0.411
8200,MALUKU UTARA,2022,0.3
6200,KALIMANTAN TENGAH,2022,0.285
1300,SUMATERA BARAT,2022,0.329
1600,SUMATERA SELATAN,2022,0.311
5200,NUSA TENGGARA BARAT,2022,0.373
3100,DKI JAKARTA,2022,0.423
6200,KALIMANTAN TENGAH,2022,0.332
5300,NUSA TENGGARA TIMUR,2022,0.334
6400,KALIMANTAN TIMUR,2022,0.32
8100,MALUKU,2022,0.301
7400,SULAWESI TENGGARA,2022,0.352
7400,SULAWESI TENGGARA,2022,0.387
7400,SULAWESI TENGGARA,2022,0.341
1900,KEP. BANGKA BELITUNG,2022,0.206
9400,PAPUA,2022,0.419
9999,INDONESIA,2022,0.384
7300,SULAWESI SELATAN,2022,0.378
1100,ACEH,2022,0.252
7300,SULAWESI SELATAN,2022,0.388
1100,ACEH,2022,0.327
7200,SULAWESI TENGAH,2022,0.305
6100,KALIMANTAN BARAT,2022,0.265
8100,MALUKU,2022,0.261
7100,SULAWESI UTARA,2022,0.354
9100,PAPUA BARAT,2022,0.436
3600,BANTEN,2022,0.384
7100,SULAWESI UTARA,2022,0.359
9999,INDONESIA,2022,0.314
1200,SUMATERA UTARA,2022,0.312
1700,BENGKULU,2022,0.262
3200,JAWA BARAT,2022,0.428
3300,JAWA TENGAH,2022,0.374
6300,KALIMANTAN SELATAN,2022,0.309
3400,DI YOGYAKARTA,2022,0.446
8200,MALUKU UTARA,2022,0.279
7600,SULAWESI BARAT,2022,0.371
5200,NUSA TENGGARA BARAT,2022,0.341
1300,SUMATERA BARAT,2022,0.247
3600,BANTEN,2022,0.266
1500,JAMBI,2022,0.32
9100,PAPUA BARAT,2022,0.302
1500,JAMBI,2022,0.292
1100,ACEH,2022,0.291
1400,RIAU,2022,0.35
1800,LAMPUNG,2022,0.352
5100,BALI,2022,0.294
2100,KEP. RIAU,2022,0.264
1500,JAMBI,2022,0.302
9400,PAPUA,2022,0.406
1700,BENGKULU,2022,0.371
5200,NUSA TENGGARA BARAT,2022,0.392
9999,INDONESIA,2022,0.402
1600,SUMATERA SELATAN,2022,0.311
3100,DKI JAKARTA,2022,0.412
7100,SULAWESI UTARA,2022,0.352
7100,SULAWESI UTARA,2022,0.355
7600,SULAWESI BARAT,2022,0.315
8100,MALUKU,2022,0.259
5300,NUSA TENGGARA TIMUR,2022,0.326
3400,DI YOGYAKARTA,2022,0.439
6200,KALIMANTAN TENGAH,2022,0.319
7200,SULAWESI TENGAH,2022,0.28
1700,BENGKULU,2022,0.264
1200,SUMATERA UTARA,2022,0.326
5300,NUSA TENGGARA TIMUR,2022,0.308
7400,SULAWESI TENGGARA,2022,0.404
6100,KALIMANTAN BARAT,2022,0.264
1100,ACEH,2022,0.272
6200,KALIMANTAN TENGAH,2022,0.292
1300,SUMATERA BARAT,2022,0.3
5300,NUSA TENGGARA TIMUR,2022,0.304
6500,KALIMANTAN UTARA,2022,0.27
1900,KEP. BANGKA BELITUNG,2022,0.236
9100,PAPUA BARAT,2022,0.37
8100,MALUKU,2022,0.297
1500,JAMBI,2022,0.351
5100,BALI,2022,0.363
5300,NUSA TENGGARA TIMUR,2022,0.34
9999,INDONESIA,2022,0.313
1200,SUMATERA UTARA,2022,0.259
3500,JAWA TIMUR,2022,0.371
6300,KALIMANTAN SELATAN,2022,0.317
7600,SULAWESI BARAT,2022,0.448
